# Optical Properties of organic hazes made under water-rich (1000x solar), 300 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted

#index wavelength(microns) n	k
9061 4.84700400e-01 1.65893550e+00 9.93229700e-03
9062 4.84711700e-01 1.65892760e+00 9.92285200e-03
9063 4.84723100e-01 1.65891800e+00 9.91501800e-03
9064 4.84734400e-01 1.65890830e+00 9.90790700e-03
9065 4.84745700e-01 1.65889770e+00 9.89978300e-03
9066 4.84757100e-01 1.65888520e+00 9.89015300e-03
9067 4.84768400e-01 1.65886850e+00 9.88043000e-03
9068 4.84779700e-01 1.65884710e+00 9.87308600e-03
9069 4.84791100e-01 1.65882220e+00 9.87076700e-03
9070 4.84802400e-01 1.65879600e+00 9.87543400e-03
9071 4.84813700e-01 1.65877220e+00 9.88788900e-03
9072 4.84825100e-01 1.65875480e+00 9.90699100e-03
9073 4.84836400e-01 1.65874740e+00 9.92873000e-03
9074 4.84847700e-01 1.65874970e+00 9.94697400e-03
9075 4.84859100e-01 1.65875880e+00 9.95649700e-03
9076 4.84870400e-01 1.65876780e+00 9.95598000e-03
9077 4.84881700e-01 1.65877180e+00 9.94833500e-03
9078 4.84893100e-01 1.65876930e+00 9.93855500e-03
9079 4.84904400e-01 1.65876170e+00 9.93058700e-03
9080 4.84915700e-01 1.65875240e+00 9.92560400e-03
9081 4.84927100e-01 1.65874360e+00 9.92212400e-03
9082 4.84938400e-01 1.65873520e+00 9.91787400e-03
9083 4.84949700e-01 1.65872440e+00 9.91220400e-03
9084 4.84961100e-01 1.65871020e+00 9.90714400e-03
9085 4.84972400e-01 1.65869230e+00 9.90664700e-03
9086 4.84983800e-01 1.65867510e+00 9.91378200e-03
9087 4.84995100e-01 1.65866450e+00 9.92742400e-03
9088 4.85006400e-01 1.65866460e+00 9.94138200e-03
9089 4.85017800e-01 1.65867380e+00 9.94746500e-03
9090 4.85029100e-01 1.65868500e+00 9.94051400e-03
9091 4.85040500e-01 1.65868930e+00 9.92164300e-03
9092 4.85051800e-01 1.65868020e+00 9.89808700e-03
9093 4.85063200e-01 1.65865850e+00 9.87916800e-03
9094 4.85074500e-01 1.65862980e+00 9.87166700e-03
9095 4.85085900e-01 1.65860270e+00 9.87646300e-03
9096 4.85097200e-01 1.65858340e+00 9.88843300e-03
9097 4.85108500e-01 1.65857270e+00 9.90023100e-03
9098 4.85119900e-01 1.65856640e+00 9.90740800e-03
9099 4.85131200e-01 1.65855950e+00 9.91071800e-03
9100 4.85142600e-01 1.65855050e+00 9.91435000e-03
9101 4.85153900e-01 1.65854190e+00 9.92139000e-03
9102 4.85165300e-01 1.65853860e+00 9.93037700e-03
9103 4.85176600e-01 1.65854140e+00 9.93611800e-03
9104 4.85188000e-01 1.65854710e+00 9.93388500e-03
9105 4.85199300e-01 1.65854970e+00 9.92278000e-03
9106 4.85210700e-01 1.65854420e+00 9.90613900e-03
9107 4.85222000e-01 1.65852810e+00 9.88978800e-03
9108 4.85233400e-01 1.65850310e+00 9.88013000e-03
9109 4.85244700e-01 1.65847350e+00 9.88201800e-03
9110 4.85256100e-01 1.65844780e+00 9.89680600e-03
9111 4.85267400e-01 1.65843280e+00 9.92082100e-03
9112 4.85278800e-01 1.65843250e+00 9.94576400e-03
9113 4.85290200e-01 1.65844470e+00 9.96218500e-03
9114 4.85301500e-01 1.65846150e+00 9.96437300e-03
9115 4.85312900e-01 1.65847320e+00 9.95348000e-03
9116 4.85324200e-01 1.65847380e+00 9.93672900e-03
9117 4.85335600e-01 1.65846400e+00 9.92326700e-03
9118 4.85346900e-01 1.65844940e+00 9.91897700e-03
9119 4.85358300e-01 1.65843950e+00 9.92330600e-03
9120 4.85369600e-01 1.65843890e+00 9.92941600e-03
9121 4.85381000e-01 1.65844640e+00 9.92867000e-03
9122 4.85392400e-01 1.65845480e+00 9.91601500e-03
9123 4.85403700e-01 1.65845560e+00 9.89345700e-03
9124 4.85415100e-01 1.65844430e+00 9.86836500e-03
9125 4.85426400e-01 1.65842250e+00 9.84864500e-03
9126 4.85437800e-01 1.65839600e+00 9.83813500e-03
9127 4.85449200e-01 1.65836970e+00 9.83614700e-03
9128 4.85460500e-01 1.65834740e+00 9.83957400e-03
9129 4.85471900e-01 1.65832900e+00 9.84577800e-03
9130 4.85483300e-01 1.65831410e+00 9.85347300e-03
9131 4.85494600e-01 1.65830300e+00 9.86214800e-03
9132 4.85506000e-01 1.65829640e+00 9.87070200e-03
9133 4.85517400e-01 1.65829450e+00 9.87710900e-03
9134 4.85528700e-01 1.65829640e+00 9.87847900e-03
9135 4.85540100e-01 1.65829910e+00 9.87245700e-03
9136 4.85551500e-01 1.65829730e+00 9.85894100e-03
9137 4.85562800e-01 1.65828750e+00 9.84152000e-03
9138 4.85574200e-01 1.65826810e+00 9.82617400e-03
9139 4.85585600e-01 1.65824240e+00 9.81831100e-03
9140 4.85596900e-01 1.65821610e+00 9.81979700e-03
9141 4.85608300e-01 1.65819430e+00 9.82854300e-03
9142 4.85619700e-01 1.65817920e+00 9.83997400e-03
9143 4.85631000e-01 1.65817010e+00 9.84997100e-03
9144 4.85642400e-01 1.65816450e+00 9.85629000e-03
9145 4.85653800e-01 1.65815890e+00 9.85870700e-03
9146 4.85665100e-01 1.65815220e+00 9.85856300e-03
9147 4.85676500e-01 1.65814330e+00 9.85805400e-03
9148 4.85687900e-01 1.65813360e+00 9.85824900e-03
9149 4.85699300e-01 1.65812360e+00 9.85866400e-03
9150 4.85710600e-01 1.65811310e+00 9.85858600e-03
9151 4.85722000e-01 1.65810060e+00 9.85890400e-03
9152 4.85733400e-01 1.65808660e+00 9.86210700e-03
9153 4.85744800e-01 1.65807420e+00 9.86988100e-03
9154 4.85756100e-01 1.65806680e+00 9.88037900e-03
9155 4.85767500e-01 1.65806610e+00 9.88827600e-03
9156 4.85778900e-01 1.65806790e+00 9.88882800e-03
9157 4.85790300e-01 1.65806590e+00 9.88211900e-03
9158 4.85801700e-01 1.65805560e+00 9.87364300e-03
9159 4.85813000e-01 1.65803820e+00 9.87095900e-03
9160 4.85824400e-01 1.65802020e+00 9.87838800e-03
9161 4.85835800e-01 1.65800960e+00 9.89413300e-03
9162 4.85847200e-01 1.65801120e+00 9.91114000e-03
9163 4.85858600e-01 1.65802310e+00 9.92037400e-03
9164 4.85869900e-01 1.65803920e+00 9.91559500e-03
9165 4.85881300e-01 1.65804920e+00 9.89713700e-03
9166 4.85892700e-01 1.65804620e+00 9.87181600e-03
9167 4.85904100e-01 1.65802930e+00 9.84911300e-03
9168 4.85915500e-01 1.65800370e+00 9.83658200e-03
9169 4.85926900e-01 1.65797750e+00 9.83609000e-03
9170 4.85938200e-01 1.65795740e+00 9.84421500e-03
9171 4.85949600e-01 1.65794650e+00 9.85462000e-03
9172 4.85961000e-01 1.65794250e+00 9.86106800e-03
9173 4.85972400e-01 1.65794130e+00 9.85999500e-03
9174 4.85983800e-01 1.65793610e+00 9.85205600e-03
9175 4.85995200e-01 1.65792310e+00 9.84240000e-03
9176 4.86006600e-01 1.65790330e+00 9.83775200e-03
9177 4.86017900e-01 1.65788210e+00 9.84238200e-03
9178 4.86029300e-01 1.65786660e+00 9.85463900e-03
9179 4.86040700e-01 1.65786010e+00 9.86833400e-03
9180 4.86052100e-01 1.65786070e+00 9.87695500e-03
9181 4.86063500e-01 1.65786230e+00 9.87849100e-03
9182 4.86074900e-01 1.65786180e+00 9.87520500e-03
9183 4.86086300e-01 1.65785760e+00 9.87087800e-03
9184 4.86097700e-01 1.65785180e+00 9.86750500e-03
9185 4.86109100e-01 1.65784620e+00 9.86443600e-03
9186 4.86120500e-01 1.65784070e+00 9.85979800e-03
9187 4.86131900e-01 1.65783330e+00 9.85305400e-03
9188 4.86143300e-01 1.65782210e+00 9.84608600e-03
9189 4.86154600e-01 1.65780760e+00 9.84220100e-03
9190 4.86166000e-01 1.65779230e+00 9.84394500e-03
9191 4.86177400e-01 1.65778180e+00 9.85066200e-03
9192 4.86188800e-01 1.65777870e+00 9.85803200e-03
9193 4.86200200e-01 1.65778240e+00 9.85977300e-03
9194 4.86211600e-01 1.65778810e+00 9.85147900e-03
9195 4.86223000e-01 1.65778870e+00 9.83282700e-03
9196 4.86234400e-01 1.65777820e+00 9.80809600e-03
9197 4.86245800e-01 1.65775390e+00 9.78439000e-03
9198 4.86257200e-01 1.65771750e+00 9.76974100e-03
9199 4.86268600e-01 1.65767460e+00 9.77042000e-03
9200 4.86280000e-01 1.65763500e+00 9.78869600e-03
9201 4.86291400e-01 1.65760760e+00 9.82096100e-03
9202 4.86302800e-01 1.65759830e+00 9.85824500e-03
9203 4.86314200e-01 1.65760640e+00 9.88976500e-03
9204 4.86325600e-01 1.65762520e+00 9.90779300e-03
9205 4.86337000e-01 1.65764580e+00 9.91040900e-03
9206 4.86348400e-01 1.65766070e+00 9.90105200e-03
9207 4.86359800e-01 1.65766640e+00 9.88594700e-03
9208 4.86371300e-01 1.65766300e+00 9.87096600e-03
9209 4.86382700e-01 1.65765450e+00 9.85972800e-03
9210 4.86394100e-01 1.65764430e+00 9.85297400e-03
9211 4.86405500e-01 1.65763530e+00 9.84915300e-03
9212 4.86416900e-01 1.65762850e+00 9.84553400e-03
9213 4.86428300e-01 1.65762250e+00 9.84001500e-03
9214 4.86439700e-01 1.65761530e+00 9.83229700e-03
9215 4.86451100e-01 1.65760540e+00 9.82389000e-03
9216 4.86462500e-01 1.65759290e+00 9.81672800e-03
9217 4.86473900e-01 1.65757880e+00 9.81220500e-03
9218 4.86485300e-01 1.65756570e+00 9.81036100e-03
9219 4.86496700e-01 1.65755480e+00 9.80959000e-03
9220 4.86508200e-01 1.65754590e+00 9.80751100e-03
9221 4.86519600e-01 1.65753720e+00 9.80233400e-03
9222 4.86531000e-01 1.65752550e+00 9.79429400e-03
9223 4.86542400e-01 1.65750870e+00 9.78626800e-03
9224 4.86553800e-01 1.65748700e+00 9.78241900e-03
9225 4.86565200e-01 1.65746410e+00 9.78572600e-03
9226 4.86576600e-01 1.65744410e+00 9.79632800e-03
9227 4.86588100e-01 1.65743170e+00 9.81114000e-03
9228 4.86599500e-01 1.65742780e+00 9.82505600e-03
9229 4.86610900e-01 1.65743030e+00 9.83297800e-03
9230 4.86622300e-01 1.65743410e+00 9.83212600e-03
9231 4.86633700e-01 1.65743340e+00 9.82386400e-03
9232 4.86645100e-01 1.65742450e+00 9.81366900e-03
9233 4.86656600e-01 1.65740920e+00 9.80821200e-03
9234 4.86668000e-01 1.65739350e+00 9.81095200e-03
9235 4.86679400e-01 1.65738350e+00 9.81921500e-03
9236 4.86690800e-01 1.65738260e+00 9.82566300e-03
9237 4.86702200e-01 1.65738570e+00 9.82339200e-03
9238 4.86713700e-01 1.65738510e+00 9.81131600e-03
9239 4.86725100e-01 1.65737450e+00 9.79528200e-03
9240 4.86736500e-01 1.65735400e+00 9.78407600e-03
9241 4.86747900e-01 1.65733000e+00 9.78319400e-03
9242 4.86759300e-01 1.65731020e+00 9.79168600e-03
9243 4.86770800e-01 1.65729930e+00 9.80331500e-03
9244 4.86782200e-01 1.65729540e+00 9.81125700e-03
9245 4.86793600e-01 1.65729410e+00 9.81243500e-03
9246 4.86805000e-01 1.65729020e+00 9.80858800e-03
9247 4.86816500e-01 1.65728230e+00 9.80361900e-03
9248 4.86827900e-01 1.65727200e+00 9.79995700e-03
9249 4.86839300e-01 1.65726100e+00 9.79766400e-03
9250 4.86850800e-01 1.65724980e+00 9.79558100e-03
9251 4.86862200e-01 1.65723760e+00 9.79347300e-03
9252 4.86873600e-01 1.65722400e+00 9.79237400e-03
9253 4.86885000e-01 1.65720900e+00 9.79365000e-03
9254 4.86896500e-01 1.65719490e+00 9.79759100e-03
9255 4.86907900e-01 1.65718240e+00 9.80395700e-03
9256 4.86919300e-01 1.65717250e+00 9.81206500e-03
9257 4.86930800e-01 1.65716670e+00 9.82077800e-03
9258 4.86942200e-01 1.65716540e+00 9.82762900e-03
9259 4.86953600e-01 1.65716710e+00 9.82927600e-03
9260 4.86965100e-01 1.65716760e+00 9.82393500e-03
9261 4.86976500e-01 1.65716200e+00 9.81394500e-03
9262 4.86987900e-01 1.65714780e+00 9.80529500e-03
9263 4.86999400e-01 1.65712910e+00 9.80431400e-03
9264 4.87010800e-01 1.65711220e+00 9.81317700e-03
9265 4.87022200e-01 1.65710430e+00 9.82789700e-03
9266 4.87033700e-01 1.65710740e+00 9.84072800e-03
9267 4.87045100e-01 1.65711800e+00 9.84448100e-03
9268 4.87056500e-01 1.65712930e+00 9.83630800e-03
9269 4.87068000e-01 1.65713460e+00 9.81827100e-03
9270 4.87079400e-01 1.65713020e+00 9.79524100e-03
9271 4.87090900e-01 1.65711480e+00 9.77255800e-03
9272 4.87102300e-01 1.65709080e+00 9.75459700e-03
9273 4.87113700e-01 1.65706030e+00 9.74458900e-03
9274 4.87125200e-01 1.65702720e+00 9.74489400e-03
9275 4.87136600e-01 1.65699660e+00 9.75651500e-03
9276 4.87148100e-01 1.65697420e+00 9.77729200e-03
9277 4.87159500e-01 1.65696390e+00 9.80181200e-03
9278 4.87170900e-01 1.65696570e+00 9.82293500e-03
9279 4.87182400e-01 1.65697600e+00 9.83481700e-03
9280 4.87193800e-01 1.65698770e+00 9.83505200e-03
9281 4.87205300e-01 1.65699560e+00 9.82552000e-03
9282 4.87216700e-01 1.65699570e+00 9.81054500e-03
9283 4.87228200e-01 1.65698770e+00 9.79492700e-03
9284 4.87239600e-01 1.65697340e+00 9.78228400e-03
9285 4.87251100e-01 1.65695570e+00 9.77410500e-03
9286 4.87262500e-01 1.65693710e+00 9.76971500e-03
9287 4.87274000e-01 1.65691800e+00 9.76781700e-03
9288 4.87285400e-01 1.65689770e+00 9.76830900e-03
9289 4.87296800e-01 1.65687540e+00 9.77339700e-03
9290 4.87308300e-01 1.65685480e+00 9.78591600e-03
9291 4.87319700e-01 1.65684060e+00 9.80578400e-03
9292 4.87331200e-01 1.65683760e+00 9.82815400e-03
9293 4.87342600e-01 1.65684620e+00 9.84515300e-03
9294 4.87354100e-01 1.65686090e+00 9.85011600e-03
9295 4.87365600e-01 1.65687300e+00 9.84222000e-03
9296 4.87377000e-01 1.65687600e+00 9.82686100e-03
9297 4.87388500e-01 1.65686920e+00 9.81202000e-03
9298 4.87399900e-01 1.65685650e+00 9.80325000e-03
9299 4.87411400e-01 1.65684520e+00 9.80059000e-03
9300 4.87422800e-01 1.65683820e+00 9.79917400e-03
9301 4.87434300e-01 1.65683390e+00 9.79357100e-03
9302 4.87445700e-01 1.65682680e+00 9.78209000e-03
9303 4.87457200e-01 1.65681210e+00 9.76863000e-03
9304 4.87468600e-01 1.65678970e+00 9.75985700e-03
9305 4.87480100e-01 1.65676430e+00 9.76037300e-03
9306 4.87491600e-01 1.65674240e+00 9.76979100e-03
9307 4.87503000e-01 1.65672730e+00 9.78384500e-03
9308 4.87514500e-01 1.65671990e+00 9.79754700e-03
9309 4.87525900e-01 1.65671750e+00 9.80832800e-03
9310 4.87537400e-01 1.65671800e+00 9.81582300e-03
9311 4.87548900e-01 1.65672080e+00 9.82003500e-03
9312 4.87560300e-01 1.65672530e+00 9.82007800e-03
9313 4.87571800e-01 1.65673020e+00 9.81453900e-03
9314 4.87583200e-01 1.65673250e+00 9.80273100e-03
9315 4.87594700e-01 1.65672900e+00 9.78598300e-03
9316 4.87606200e-01 1.65671650e+00 9.76801900e-03
9317 4.87617600e-01 1.65669600e+00 9.75388100e-03
9318 4.87629100e-01 1.65667010e+00 9.74804100e-03
9319 4.87640600e-01 1.65664450e+00 9.75230700e-03
9320 4.87652000e-01 1.65662460e+00 9.76480300e-03
9321 4.87663500e-01 1.65661400e+00 9.78064900e-03
9322 4.87675000e-01 1.65661230e+00 9.79428900e-03
9323 4.87686400e-01 1.65661690e+00 9.80136600e-03
9324 4.87697900e-01 1.65662310e+00 9.79990100e-03
9325 4.87709400e-01 1.65662550e+00 9.79101000e-03
9326 4.87720800e-01 1.65662180e+00 9.77847400e-03
9327 4.87732300e-01 1.65661140e+00 9.76717500e-03
9328 4.87743800e-01 1.65659790e+00 9.76053400e-03
9329 4.87755200e-01 1.65658560e+00 9.75832500e-03
9330 4.87766700e-01 1.65657700e+00 9.75681500e-03
9331 4.87778200e-01 1.65657090e+00 9.75184500e-03
9332 4.87789600e-01 1.65656320e+00 9.74199800e-03
9333 4.87801100e-01 1.65655040e+00 9.72931800e-03
9334 4.87812600e-01 1.65653080e+00 9.71774300e-03
9335 4.87824100e-01 1.65650650e+00 9.71089000e-03
9336 4.87835500e-01 1.65647990e+00 9.71083100e-03
9337 4.87847000e-01 1.65645460e+00 9.71785700e-03
9338 4.87858500e-01 1.65643380e+00 9.73061700e-03
9339 4.87870000e-01 1.65641980e+00 9.74617400e-03
9340 4.87881400e-01 1.65641300e+00 9.76050100e-03
9341 4.87892900e-01 1.65641110e+00 9.76987700e-03
9342 4.87904400e-01 1.65641000e+00 9.77269500e-03
9343 4.87915900e-01 1.65640510e+00 9.77059400e-03
9344 4.87927300e-01 1.65639510e+00 9.76769200e-03
9345 4.87938800e-01 1.65638050e+00 9.76864200e-03
9346 4.87950300e-01 1.65636600e+00 9.77605400e-03
9347 4.87961800e-01 1.65635650e+00 9.78842700e-03
9348 4.87973300e-01 1.65635460e+00 9.80079400e-03
9349 4.87984700e-01 1.65635850e+00 9.80763800e-03
9350 4.87996200e-01 1.65636310e+00 9.80669100e-03
9351 4.88007700e-01 1.65636390e+00 9.80005600e-03
9352 4.88019200e-01 1.65635870e+00 9.79234000e-03
9353 4.88030700e-01 1.65635050e+00 9.78714400e-03
9354 4.88042200e-01 1.65634240e+00 9.78466900e-03
9355 4.88053600e-01 1.65633630e+00 9.78209500e-03
9356 4.88065100e-01 1.65633100e+00 9.77617900e-03
9357 4.88076600e-01 1.65632260e+00 9.76620000e-03
9358 4.88088100e-01 1.65630770e+00 9.75482600e-03
9359 4.88099600e-01 1.65628580e+00 9.74730800e-03
9360 4.88111100e-01 1.65626050e+00 9.74802700e-03
9361 4.88122600e-01 1.65623700e+00 9.75772600e-03
9362 4.88134000e-01 1.65622050e+00 9.77294100e-03
9363 4.88145500e-01 1.65621140e+00 9.78834500e-03
9364 4.88157000e-01 1.65620690e+00 9.80023200e-03
9365 4.88168500e-01 1.65620320e+00 9.80861900e-03
9366 4.88180000e-01 1.65619860e+00 9.81642200e-03
9367 4.88191500e-01 1.65619470e+00 9.82622900e-03
9368 4.88203000e-01 1.65619480e+00 9.83783100e-03
9369 4.88214500e-01 1.65620100e+00 9.84784200e-03
9370 4.88226000e-01 1.65621170e+00 9.85192500e-03
9371 4.88237500e-01 1.65622350e+00 9.84753000e-03
9372 4.88249000e-01 1.65623100e+00 9.83586500e-03
9373 4.88260500e-01 1.65623180e+00 9.82114000e-03
9374 4.88271900e-01 1.65622680e+00 9.80788900e-03
9375 4.88283400e-01 1.65621960e+00 9.79792400e-03
9376 4.88294900e-01 1.65621310e+00 9.78942900e-03
9377 4.88306400e-01 1.65620740e+00 9.77915000e-03
9378 4.88317900e-01 1.65619950e+00 9.76553800e-03
9379 4.88329400e-01 1.65618590e+00 9.75049000e-03
9380 4.88340900e-01 1.65616660e+00 9.73803600e-03
9381 4.88352400e-01 1.65614350e+00 9.73168800e-03
9382 4.88363900e-01 1.65612090e+00 9.73201000e-03
9383 4.88375400e-01 1.65610190e+00 9.73691400e-03
9384 4.88386900e-01 1.65608730e+00 9.74295200e-03
9385 4.88398400e-01 1.65607540e+00 9.74761100e-03
9386 4.88409900e-01 1.65606380e+00 9.75062600e-03
9387 4.88421400e-01 1.65605110e+00 9.75379800e-03
9388 4.88432900e-01 1.65603740e+00 9.75928900e-03
9389 4.88444400e-01 1.65602580e+00 9.76802200e-03
9390 4.88455900e-01 1.65601810e+00 9.77855500e-03
9391 4.88467400e-01 1.65601510e+00 9.78794800e-03
9392 4.88478900e-01 1.65601520e+00 9.79349900e-03
9393 4.88490400e-01 1.65601510e+00 9.79448200e-03
9394 4.88501900e-01 1.65601240e+00 9.79273700e-03
9395 4.88513500e-01 1.65600640e+00 9.79160700e-03
9396 4.88525000e-01 1.65599970e+00 9.79363700e-03
9397 4.88536500e-01 1.65599530e+00 9.79870600e-03
9398 4.88548000e-01 1.65599630e+00 9.80361900e-03
9399 4.88559500e-01 1.65600120e+00 9.80416100e-03
9400 4.88571000e-01 1.65600660e+00 9.79832200e-03
9401 4.88582500e-01 1.65600890e+00 9.78744000e-03
9402 4.88594000e-01 1.65600690e+00 9.77441300e-03
9403 4.88605500e-01 1.65600140e+00 9.76104400e-03
9404 4.88617000e-01 1.65599290e+00 9.74715300e-03
9405 4.88628500e-01 1.65598020e+00 9.73269000e-03
9406 4.88640100e-01 1.65596110e+00 9.72028800e-03
9407 4.88651600e-01 1.65593810e+00 9.71485200e-03
9408 4.88663100e-01 1.65591610e+00 9.71908700e-03
9409 4.88674600e-01 1.65590220e+00 9.73013700e-03
9410 4.88686100e-01 1.65589910e+00 9.74014800e-03
9411 4.88697600e-01 1.65590290e+00 9.74113500e-03
9412 4.88709100e-01 1.65590500e+00 9.73041100e-03
9413 4.88720700e-01 1.65589750e+00 9.71305800e-03
9414 4.88732200e-01 1.65587900e+00 9.69829100e-03
9415 4.88743700e-01 1.65585440e+00 9.69344100e-03
9416 4.88755200e-01 1.65583340e+00 9.69892300e-03
9417 4.88766700e-01 1.65582100e+00 9.70844800e-03
9418 4.88778200e-01 1.65581640e+00 9.71388000e-03
9419 4.88789800e-01 1.65581330e+00 9.71121100e-03
9420 4.88801300e-01 1.65580510e+00 9.70291800e-03
9421 4.88812800e-01 1.65578980e+00 9.69556400e-03
9422 4.88824300e-01 1.65577070e+00 9.69453400e-03
9423 4.88835800e-01 1.65575370e+00 9.70049500e-03
9424 4.88847400e-01 1.65574270e+00 9.70985600e-03
9425 4.88858900e-01 1.65573890e+00 9.71740500e-03
9426 4.88870400e-01 1.65573920e+00 9.71902000e-03
9427 4.88881900e-01 1.65573930e+00 9.71293400e-03
9428 4.88893500e-01 1.65573420e+00 9.70047100e-03
9429 4.88905000e-01 1.65572050e+00 9.68583300e-03
9430 4.88916500e-01 1.65569810e+00 9.67485500e-03
9431 4.88928000e-01 1.65567050e+00 9.67263500e-03
9432 4.88939600e-01 1.65564400e+00 9.68090800e-03
9433 4.88951100e-01 1.65562410e+00 9.69712600e-03
9434 4.88962600e-01 1.65561460e+00 9.71541900e-03
9435 4.88974100e-01 1.65561380e+00 9.72929600e-03
9436 4.88985700e-01 1.65561650e+00 9.73451600e-03
9437 4.88997200e-01 1.65561620e+00 9.73184500e-03
9438 4.89008700e-01 1.65560870e+00 9.72643000e-03
9439 4.89020200e-01 1.65559500e+00 9.72508400e-03
9440 4.89031800e-01 1.65558060e+00 9.73174000e-03
9441 4.89043300e-01 1.65557230e+00 9.74488800e-03
9442 4.89054800e-01 1.65557340e+00 9.75825600e-03
9443 4.89066400e-01 1.65558310e+00 9.76475700e-03
9444 4.89077900e-01 1.65559530e+00 9.76017300e-03
9445 4.89089400e-01 1.65560330e+00 9.74468100e-03
9446 4.89101000e-01 1.65560170e+00 9.72231600e-03
9447 4.89112500e-01 1.65558840e+00 9.69928100e-03
9448 4.89124000e-01 1.65556500e+00 9.68193900e-03
9449 4.89135600e-01 1.65553640e+00 9.67443900e-03
9450 4.89147100e-01 1.65550880e+00 9.67717200e-03
9451 4.89158600e-01 1.65548630e+00 9.68666400e-03
9452 4.89170200e-01 1.65547070e+00 9.69799400e-03
9453 4.89181700e-01 1.65545920e+00 9.70798500e-03
9454 4.89193300e-01 1.65544930e+00 9.71659400e-03
9455 4.89204800e-01 1.65544010e+00 9.72567000e-03
9456 4.89216300e-01 1.65543320e+00 9.73649100e-03
9457 4.89227900e-01 1.65543100e+00 9.74794000e-03
9458 4.89239400e-01 1.65543410e+00 9.75674000e-03
9459 4.89251000e-01 1.65544080e+00 9.75949100e-03
9460 4.89262500e-01 1.65544680e+00 9.75502900e-03
9461 4.89274000e-01 1.65544930e+00 9.74483900e-03
9462 4.89285600e-01 1.65544600e+00 9.73214800e-03
9463 4.89297100e-01 1.65543730e+00 9.71978600e-03
9464 4.89308700e-01 1.65542460e+00 9.70941500e-03
9465 4.89320200e-01 1.65540890e+00 9.70177400e-03
9466 4.89331800e-01 1.65539130e+00 9.69781600e-03
9467 4.89343300e-01 1.65537370e+00 9.69835600e-03
9468 4.89354800e-01 1.65535870e+00 9.70276200e-03
9469 4.89366400e-01 1.65534730e+00 9.70851600e-03
9470 4.89377900e-01 1.65533950e+00 9.71269500e-03
9471 4.89389500e-01 1.65533230e+00 9.71420500e-03
9472 4.89401000e-01 1.65532370e+00 9.71445100e-03
9473 4.89412600e-01 1.65531390e+00 9.71583700e-03
9474 4.89424100e-01 1.65530490e+00 9.71929100e-03
9475 4.89435700e-01 1.65529850e+00 9.72354300e-03
9476 4.89447200e-01 1.65529490e+00 9.72620800e-03
9477 4.89458800e-01 1.65529290e+00 9.72549700e-03
9478 4.89470300e-01 1.65528960e+00 9.72110900e-03
9479 4.89481900e-01 1.65528400e+00 9.71419400e-03
9480 4.89493400e-01 1.65527480e+00 9.70636900e-03
9481 4.89505000e-01 1.65526200e+00 9.69915600e-03
9482 4.89516500e-01 1.65524610e+00 9.69393300e-03
9483 4.89528100e-01 1.65522790e+00 9.69194900e-03
9484 4.89539600e-01 1.65520850e+00 9.69447400e-03
9485 4.89551200e-01 1.65519040e+00 9.70249700e-03
9486 4.89562800e-01 1.65517690e+00 9.71550400e-03
9487 4.89574300e-01 1.65517030e+00 9.73055200e-03
9488 4.89585900e-01 1.65517220e+00 9.74268700e-03
9489 4.89597400e-01 1.65517880e+00 9.74699400e-03
9490 4.89609000e-01 1.65518450e+00 9.74162900e-03
9491 4.89620500e-01 1.65518320e+00 9.72944300e-03
9492 4.89632100e-01 1.65517240e+00 9.71686200e-03
9493 4.89643700e-01 1.65515450e+00 9.71040600e-03
9494 4.89655200e-01 1.65513570e+00 9.71313900e-03
9495 4.89666800e-01 1.65512240e+00 9.72277700e-03
9496 4.89678300e-01 1.65511710e+00 9.73325500e-03
9497 4.89689900e-01 1.65511840e+00 9.73826500e-03
9498 4.89701500e-01 1.65511990e+00 9.73539200e-03
9499 4.89713000e-01 1.65511650e+00 9.72690100e-03
9500 4.89724600e-01 1.65510600e+00 9.71790900e-03
9501 4.89736200e-01 1.65508980e+00 9.71321600e-03
