# Optical Properties of organic hazes made under water-rich (1000x solar), 400 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted
#index wavelength(microns) n	k
28927 9.04724800e-01 1.59330580e+00 7.29779400e-03
28928 9.04764300e-01 1.59330430e+00 7.29758900e-03
28929 9.04803700e-01 1.59330260e+00 7.29733000e-03
28930 9.04843200e-01 1.59330080e+00 7.29712800e-03
28931 9.04882700e-01 1.59329910e+00 7.29694500e-03
28932 9.04922200e-01 1.59329750e+00 7.29666500e-03
28933 9.04961600e-01 1.59329590e+00 7.29621000e-03
28934 9.05001100e-01 1.59329390e+00 7.29560100e-03
28935 9.05040600e-01 1.59329200e+00 7.29493500e-03
28936 9.05080100e-01 1.59328970e+00 7.29433800e-03
28937 9.05119600e-01 1.59328720e+00 7.29393700e-03
28938 9.05159100e-01 1.59328460e+00 7.29382900e-03
28939 9.05198600e-01 1.59328210e+00 7.29403500e-03
28940 9.05238100e-01 1.59327980e+00 7.29448100e-03
28941 9.05277600e-01 1.59327780e+00 7.29502500e-03
28942 9.05317100e-01 1.59327620e+00 7.29551000e-03
28943 9.05356700e-01 1.59327450e+00 7.29582700e-03
28944 9.05396200e-01 1.59327320e+00 7.29590600e-03
28945 9.05435700e-01 1.59327190e+00 7.29571000e-03
28946 9.05475200e-01 1.59327040e+00 7.29524700e-03
28947 9.05514800e-01 1.59326870e+00 7.29460900e-03
28948 9.05554300e-01 1.59326670e+00 7.29396400e-03
28949 9.05593800e-01 1.59326440e+00 7.29349700e-03
28950 9.05633400e-01 1.59326210e+00 7.29329800e-03
28951 9.05672900e-01 1.59326000e+00 7.29330300e-03
28952 9.05712500e-01 1.59325770e+00 7.29334700e-03
28953 9.05752000e-01 1.59325590e+00 7.29329700e-03
28954 9.05791600e-01 1.59325390e+00 7.29315700e-03
28955 9.05831100e-01 1.59325180e+00 7.29303600e-03
28956 9.05870700e-01 1.59324970e+00 7.29303400e-03
28957 9.05910300e-01 1.59324770e+00 7.29312400e-03
28958 9.05949800e-01 1.59324580e+00 7.29317600e-03
28959 9.05989400e-01 1.59324390e+00 7.29309700e-03
28960 9.06029000e-01 1.59324200e+00 7.29292900e-03
28961 9.06068600e-01 1.59323970e+00 7.29282700e-03
28962 9.06108200e-01 1.59323760e+00 7.29293500e-03
28963 9.06147700e-01 1.59323550e+00 7.29327500e-03
28964 9.06187300e-01 1.59323360e+00 7.29372700e-03
28965 9.06226900e-01 1.59323200e+00 7.29412200e-03
28966 9.06266500e-01 1.59323060e+00 7.29432500e-03
28967 9.06306100e-01 1.59322920e+00 7.29427700e-03
28968 9.06345700e-01 1.59322780e+00 7.29399900e-03
28969 9.06385300e-01 1.59322630e+00 7.29357000e-03
28970 9.06425000e-01 1.59322430e+00 7.29310000e-03
28971 9.06464600e-01 1.59322240e+00 7.29270100e-03
28972 9.06504200e-01 1.59322030e+00 7.29245500e-03
28973 9.06543800e-01 1.59321820e+00 7.29238200e-03
28974 9.06583400e-01 1.59321630e+00 7.29242600e-03
28975 9.06623100e-01 1.59321440e+00 7.29249100e-03
28976 9.06662700e-01 1.59321270e+00 7.29248200e-03
28977 9.06702300e-01 1.59321100e+00 7.29234700e-03
28978 9.06742000e-01 1.59320940e+00 7.29210500e-03
28979 9.06781600e-01 1.59320740e+00 7.29180100e-03
28980 9.06821300e-01 1.59320570e+00 7.29149500e-03
28981 9.06860900e-01 1.59320370e+00 7.29124900e-03
28982 9.06900600e-01 1.59320170e+00 7.29111300e-03
28983 9.06940200e-01 1.59319980e+00 7.29109700e-03
28984 9.06979900e-01 1.59319800e+00 7.29112000e-03
28985 9.07019500e-01 1.59319640e+00 7.29102700e-03
28986 9.07059200e-01 1.59319490e+00 7.29068200e-03
28987 9.07098900e-01 1.59319340e+00 7.29007700e-03
28988 9.07138500e-01 1.59319130e+00 7.28933900e-03
28989 9.07178200e-01 1.59318920e+00 7.28863000e-03
28990 9.07217900e-01 1.59318690e+00 7.28804400e-03
28991 9.07257600e-01 1.59318440e+00 7.28760400e-03
28992 9.07297300e-01 1.59318180e+00 7.28735100e-03
28993 9.07337000e-01 1.59317910e+00 7.28738400e-03
28994 9.07376700e-01 1.59317640e+00 7.28778700e-03
28995 9.07416400e-01 1.59317410e+00 7.28850700e-03
28996 9.07456100e-01 1.59317240e+00 7.28931900e-03
28997 9.07495800e-01 1.59317070e+00 7.28993000e-03
28998 9.07535500e-01 1.59316960e+00 7.29014500e-03
28999 9.07575200e-01 1.59316840e+00 7.28996500e-03
29000 9.07614900e-01 1.59316690e+00 7.28952800e-03
29001 9.07654600e-01 1.59316520e+00 7.28900100e-03
29002 9.07694300e-01 1.59316330e+00 7.28849800e-03
29003 9.07734100e-01 1.59316120e+00 7.28807500e-03
29004 9.07773800e-01 1.59315900e+00 7.28778100e-03
29005 9.07813500e-01 1.59315690e+00 7.28767200e-03
29006 9.07853300e-01 1.59315450e+00 7.28776200e-03
29007 9.07893000e-01 1.59315260e+00 7.28797700e-03
29008 9.07932800e-01 1.59315080e+00 7.28816400e-03
29009 9.07972500e-01 1.59314920e+00 7.28818200e-03
29010 9.08012200e-01 1.59314750e+00 7.28799300e-03
29011 9.08052000e-01 1.59314580e+00 7.28767500e-03
29012 9.08091800e-01 1.59314380e+00 7.28736700e-03
29013 9.08131500e-01 1.59314180e+00 7.28717200e-03
29014 9.08171300e-01 1.59313980e+00 7.28712000e-03
29015 9.08211100e-01 1.59313770e+00 7.28715300e-03
29016 9.08250800e-01 1.59313610e+00 7.28714600e-03
29017 9.08290600e-01 1.59313450e+00 7.28695900e-03
29018 9.08330400e-01 1.59313280e+00 7.28653000e-03
29019 9.08370200e-01 1.59313090e+00 7.28594300e-03
29020 9.08409900e-01 1.59312870e+00 7.28540300e-03
29021 9.08449700e-01 1.59312630e+00 7.28508300e-03
29022 9.08489500e-01 1.59312390e+00 7.28500800e-03
29023 9.08529300e-01 1.59312170e+00 7.28507700e-03
29024 9.08569100e-01 1.59311930e+00 7.28519700e-03
29025 9.08608900e-01 1.59311720e+00 7.28537500e-03
29026 9.08648700e-01 1.59311510e+00 7.28566800e-03
29027 9.08688500e-01 1.59311320e+00 7.28603600e-03
29028 9.08728300e-01 1.59311160e+00 7.28632300e-03
29029 9.08768200e-01 1.59311000e+00 7.28637400e-03
29030 9.08808000e-01 1.59310830e+00 7.28619000e-03
29031 9.08847800e-01 1.59310640e+00 7.28595800e-03
29032 9.08887600e-01 1.59310450e+00 7.28589500e-03
29033 9.08927500e-01 1.59310230e+00 7.28608600e-03
29034 9.08967300e-01 1.59310070e+00 7.28640900e-03
29035 9.09007100e-01 1.59309930e+00 7.28661200e-03
29036 9.09047000e-01 1.59309800e+00 7.28647900e-03
29037 9.09086800e-01 1.59309670e+00 7.28595900e-03
29038 9.09126700e-01 1.59309500e+00 7.28519600e-03
29039 9.09166500e-01 1.59309300e+00 7.28443300e-03
29040 9.09206400e-01 1.59309070e+00 7.28385300e-03
29041 9.09246200e-01 1.59308850e+00 7.28349600e-03
29042 9.09286100e-01 1.59308580e+00 7.28330800e-03
29043 9.09326000e-01 1.59308350e+00 7.28326600e-03
29044 9.09365800e-01 1.59308110e+00 7.28341600e-03
29045 9.09405700e-01 1.59307890e+00 7.28380600e-03
29046 9.09445600e-01 1.59307680e+00 7.28437100e-03
29047 9.09485500e-01 1.59307520e+00 7.28491100e-03
29048 9.09525300e-01 1.59307380e+00 7.28521900e-03
29049 9.09565200e-01 1.59307240e+00 7.28521000e-03
29050 9.09605100e-01 1.59307110e+00 7.28495000e-03
29051 9.09645000e-01 1.59306930e+00 7.28458000e-03
29052 9.09684900e-01 1.59306770e+00 7.28419600e-03
29053 9.09724800e-01 1.59306590e+00 7.28380600e-03
29054 9.09764700e-01 1.59306400e+00 7.28336500e-03
29055 9.09804600e-01 1.59306210e+00 7.28287500e-03
29056 9.09844500e-01 1.59305990e+00 7.28242200e-03
29057 9.09884400e-01 1.59305750e+00 7.28214000e-03
29058 9.09924400e-01 1.59305520e+00 7.28210600e-03
29059 9.09964300e-01 1.59305300e+00 7.28225500e-03
29060 9.10004200e-01 1.59305080e+00 7.28244900e-03
29061 9.10044100e-01 1.59304890e+00 7.28259500e-03
29062 9.10084100e-01 1.59304690e+00 7.28272900e-03
29063 9.10124000e-01 1.59304500e+00 7.28293400e-03
29064 9.10163900e-01 1.59304320e+00 7.28321400e-03
29065 9.10203900e-01 1.59304150e+00 7.28344500e-03
29066 9.10243800e-01 1.59304000e+00 7.28349200e-03
29067 9.10283800e-01 1.59303850e+00 7.28334800e-03
29068 9.10323700e-01 1.59303690e+00 7.28313800e-03
29069 9.10363700e-01 1.59303500e+00 7.28298600e-03
29070 9.10403600e-01 1.59303340e+00 7.28288600e-03
29071 9.10443600e-01 1.59303190e+00 7.28269300e-03
29072 9.10483600e-01 1.59303040e+00 7.28224400e-03
29073 9.10523500e-01 1.59302880e+00 7.28148900e-03
29074 9.10563500e-01 1.59302680e+00 7.28055400e-03
29075 9.10603500e-01 1.59302440e+00 7.27970100e-03
29076 9.10643500e-01 1.59302160e+00 7.27919300e-03
29077 9.10683500e-01 1.59301890e+00 7.27915000e-03
29078 9.10723400e-01 1.59301600e+00 7.27949800e-03
29079 9.10763400e-01 1.59301370e+00 7.28005300e-03
29080 9.10803400e-01 1.59301150e+00 7.28066000e-03
29081 9.10843400e-01 1.59300960e+00 7.28127300e-03
29082 9.10883400e-01 1.59300790e+00 7.28187700e-03
29083 9.10923400e-01 1.59300640e+00 7.28240100e-03
29084 9.10963400e-01 1.59300510e+00 7.28273300e-03
29085 9.11003500e-01 1.59300390e+00 7.28281600e-03
29086 9.11043500e-01 1.59300250e+00 7.28269100e-03
29087 9.11083500e-01 1.59300130e+00 7.28241000e-03
29088 9.11123500e-01 1.59299990e+00 7.28195600e-03
29089 9.11163500e-01 1.59299840e+00 7.28128600e-03
29090 9.11203600e-01 1.59299660e+00 7.28047900e-03
29091 9.11243600e-01 1.59299440e+00 7.27975600e-03
29092 9.11283600e-01 1.59299190e+00 7.27933500e-03
29093 9.11323700e-01 1.59298950e+00 7.27926300e-03
29094 9.11363700e-01 1.59298730e+00 7.27941700e-03
29095 9.11403800e-01 1.59298500e+00 7.27966600e-03
29096 9.11443800e-01 1.59298320e+00 7.27998000e-03
29097 9.11483900e-01 1.59298140e+00 7.28036500e-03
29098 9.11523900e-01 1.59297980e+00 7.28075500e-03
29099 9.11564000e-01 1.59297860e+00 7.28097800e-03
29100 9.11604100e-01 1.59297760e+00 7.28085800e-03
29101 9.11644100e-01 1.59297650e+00 7.28031200e-03
29102 9.11684200e-01 1.59297530e+00 7.27936200e-03
29103 9.11724300e-01 1.59297370e+00 7.27812900e-03
29104 9.11764400e-01 1.59297130e+00 7.27684600e-03
29105 9.11804400e-01 1.59296870e+00 7.27582300e-03
29106 9.11844500e-01 1.59296570e+00 7.27530700e-03
29107 9.11884600e-01 1.59296280e+00 7.27531600e-03
29108 9.11924700e-01 1.59296020e+00 7.27561500e-03
29109 9.11964800e-01 1.59295790e+00 7.27591400e-03
29110 9.12004900e-01 1.59295570e+00 7.27609600e-03
29111 9.12045000e-01 1.59295340e+00 7.27628100e-03
29112 9.12085100e-01 1.59295120e+00 7.27666600e-03
29113 9.12125200e-01 1.59294880e+00 7.27730800e-03
29114 9.12165400e-01 1.59294710e+00 7.27805900e-03
29115 9.12205500e-01 1.59294570e+00 7.27866600e-03
29116 9.12245600e-01 1.59294440e+00 7.27894300e-03
29117 9.12285700e-01 1.59294310e+00 7.27887400e-03
29118 9.12325800e-01 1.59294170e+00 7.27860600e-03
29119 9.12366000e-01 1.59294000e+00 7.27833200e-03
29120 9.12406100e-01 1.59293820e+00 7.27816500e-03
29121 9.12446300e-01 1.59293650e+00 7.27809300e-03
29122 9.12486400e-01 1.59293460e+00 7.27803300e-03
29123 9.12526500e-01 1.59293310e+00 7.27792500e-03
29124 9.12566700e-01 1.59293150e+00 7.27774700e-03
29125 9.12606800e-01 1.59293000e+00 7.27746500e-03
29126 9.12647000e-01 1.59292840e+00 7.27702700e-03
29127 9.12687200e-01 1.59292660e+00 7.27642700e-03
29128 9.12727300e-01 1.59292470e+00 7.27577800e-03
29129 9.12767500e-01 1.59292240e+00 7.27526300e-03
29130 9.12807700e-01 1.59292030e+00 7.27498000e-03
29131 9.12847800e-01 1.59291780e+00 7.27487200e-03
29132 9.12888000e-01 1.59291570e+00 7.27483300e-03
29133 9.12928200e-01 1.59291360e+00 7.27484500e-03
29134 9.12968400e-01 1.59291150e+00 7.27498300e-03
29135 9.13008600e-01 1.59290960e+00 7.27525800e-03
29136 9.13048800e-01 1.59290790e+00 7.27550700e-03
29137 9.13089000e-01 1.59290650e+00 7.27549400e-03
29138 9.13129200e-01 1.59290510e+00 7.27510500e-03
29139 9.13169400e-01 1.59290360e+00 7.27442100e-03
29140 9.13209600e-01 1.59290140e+00 7.27362800e-03
29141 9.13249800e-01 1.59289910e+00 7.27289500e-03
29142 9.13290000e-01 1.59289640e+00 7.27236600e-03
29143 9.13330200e-01 1.59289350e+00 7.27223400e-03
29144 9.13370400e-01 1.59289050e+00 7.27268100e-03
29145 9.13410700e-01 1.59288790e+00 7.27371700e-03
29146 9.13450900e-01 1.59288590e+00 7.27508300e-03
29147 9.13491100e-01 1.59288470e+00 7.27632100e-03
29148 9.13531300e-01 1.59288420e+00 7.27701400e-03
29149 9.13571600e-01 1.59288360e+00 7.27697000e-03
29150 9.13611800e-01 1.59288300e+00 7.27624200e-03
29151 9.13652100e-01 1.59288190e+00 7.27506700e-03
29152 9.13692300e-01 1.59288010e+00 7.27376400e-03
29153 9.13732600e-01 1.59287780e+00 7.27264900e-03
29154 9.13772800e-01 1.59287520e+00 7.27193300e-03
29155 9.13813100e-01 1.59287250e+00 7.27165500e-03
29156 9.13853400e-01 1.59287000e+00 7.27169500e-03
29157 9.13893600e-01 1.59286770e+00 7.27188100e-03
29158 9.13933900e-01 1.59286540e+00 7.27209700e-03
29159 9.13974200e-01 1.59286340e+00 7.27231700e-03
29160 9.14014400e-01 1.59286140e+00 7.27255900e-03
29161 9.14054700e-01 1.59285950e+00 7.27283200e-03
29162 9.14095000e-01 1.59285770e+00 7.27310400e-03
29163 9.14135300e-01 1.59285600e+00 7.27331200e-03
29164 9.14175600e-01 1.59285440e+00 7.27339100e-03
29165 9.14215900e-01 1.59285280e+00 7.27332100e-03
29166 9.14256200e-01 1.59285130e+00 7.27313800e-03
29167 9.14296500e-01 1.59284940e+00 7.27293100e-03
29168 9.14336800e-01 1.59284770e+00 7.27276300e-03
29169 9.14377100e-01 1.59284590e+00 7.27261700e-03
29170 9.14417400e-01 1.59284410e+00 7.27242800e-03
29171 9.14457700e-01 1.59284230e+00 7.27216000e-03
29172 9.14498000e-01 1.59284040e+00 7.27188000e-03
29173 9.14538400e-01 1.59283840e+00 7.27169700e-03
29174 9.14578700e-01 1.59283650e+00 7.27164500e-03
29175 9.14619000e-01 1.59283480e+00 7.27162100e-03
29176 9.14659400e-01 1.59283300e+00 7.27144300e-03
29177 9.14699700e-01 1.59283130e+00 7.27101200e-03
29178 9.14740000e-01 1.59282930e+00 7.27043400e-03
29179 9.14780400e-01 1.59282700e+00 7.26997500e-03
29180 9.14820700e-01 1.59282440e+00 7.26989300e-03
29181 9.14861100e-01 1.59282200e+00 7.27026500e-03
29182 9.14901400e-01 1.59281990e+00 7.27092400e-03
29183 9.14941800e-01 1.59281830e+00 7.27156500e-03
29184 9.14982200e-01 1.59281720e+00 7.27190200e-03
29185 9.15022500e-01 1.59281590e+00 7.27180500e-03
29186 9.15062900e-01 1.59281480e+00 7.27133000e-03
29187 9.15103300e-01 1.59281330e+00 7.27064800e-03
29188 9.15143700e-01 1.59281140e+00 7.26995800e-03
29189 9.15184000e-01 1.59280950e+00 7.26936600e-03
29190 9.15224400e-01 1.59280740e+00 7.26885900e-03
29191 9.15264800e-01 1.59280530e+00 7.26835800e-03
29192 9.15305200e-01 1.59280310e+00 7.26782500e-03
29193 9.15345600e-01 1.59280070e+00 7.26735400e-03
29194 9.15386000e-01 1.59279790e+00 7.26712800e-03
29195 9.15426400e-01 1.59279530e+00 7.26728100e-03
29196 9.15466800e-01 1.59279280e+00 7.26777800e-03
29197 9.15507200e-01 1.59279070e+00 7.26841800e-03
29198 9.15547600e-01 1.59278880e+00 7.26898800e-03
29199 9.15588000e-01 1.59278720e+00 7.26937600e-03
29200 9.15628500e-01 1.59278560e+00 7.26960600e-03
29201 9.15668900e-01 1.59278400e+00 7.26976200e-03
29202 9.15709300e-01 1.59278250e+00 7.26989300e-03
29203 9.15749700e-01 1.59278080e+00 7.26996700e-03
29204 9.15790200e-01 1.59277950e+00 7.26989800e-03
29205 9.15830600e-01 1.59277810e+00 7.26959300e-03
29206 9.15871000e-01 1.59277660e+00 7.26904100e-03
29207 9.15911500e-01 1.59277470e+00 7.26837100e-03
29208 9.15951900e-01 1.59277250e+00 7.26781700e-03
29209 9.15992400e-01 1.59277010e+00 7.26759800e-03
29210 9.16032800e-01 1.59276770e+00 7.26776400e-03
29211 9.16073300e-01 1.59276580e+00 7.26816600e-03
29212 9.16113800e-01 1.59276390e+00 7.26854300e-03
29213 9.16154200e-01 1.59276250e+00 7.26869900e-03
29214 9.16194700e-01 1.59276110e+00 7.26858300e-03
29215 9.16235200e-01 1.59275950e+00 7.26828500e-03
29216 9.16275700e-01 1.59275780e+00 7.26793800e-03
29217 9.16316100e-01 1.59275600e+00 7.26762700e-03
29218 9.16356600e-01 1.59275420e+00 7.26735200e-03
29219 9.16397100e-01 1.59275240e+00 7.26704000e-03
29220 9.16437600e-01 1.59275070e+00 7.26662400e-03
29221 9.16478100e-01 1.59274860e+00 7.26610800e-03
29222 9.16518600e-01 1.59274660e+00 7.26558800e-03
29223 9.16559100e-01 1.59274420e+00 7.26519600e-03
29224 9.16599600e-01 1.59274180e+00 7.26503200e-03
29225 9.16640100e-01 1.59273940e+00 7.26511000e-03
29226 9.16680600e-01 1.59273720e+00 7.26536900e-03
29227 9.16721100e-01 1.59273520e+00 7.26569200e-03
29228 9.16761700e-01 1.59273330e+00 7.26593600e-03
29229 9.16802200e-01 1.59273170e+00 7.26600800e-03
29230 9.16842700e-01 1.59272960e+00 7.26594100e-03
29231 9.16883200e-01 1.59272770e+00 7.26590400e-03
29232 9.16923800e-01 1.59272560e+00 7.26608200e-03
29233 9.16964300e-01 1.59272370e+00 7.26649800e-03
29234 9.17004900e-01 1.59272220e+00 7.26697000e-03
29235 9.17045400e-01 1.59272090e+00 7.26722100e-03
29236 9.17085900e-01 1.59271980e+00 7.26709000e-03
29237 9.17126500e-01 1.59271850e+00 7.26661400e-03
29238 9.17167100e-01 1.59271700e+00 7.26594500e-03
29239 9.17207600e-01 1.59271500e+00 7.26524200e-03
29240 9.17248200e-01 1.59271310e+00 7.26461500e-03
29241 9.17288700e-01 1.59271090e+00 7.26412900e-03
29242 9.17329300e-01 1.59270860e+00 7.26381200e-03
29243 9.17369900e-01 1.59270630e+00 7.26363800e-03
29244 9.17410500e-01 1.59270410e+00 7.26355200e-03
29245 9.17451000e-01 1.59270180e+00 7.26354000e-03
29246 9.17491600e-01 1.59269960e+00 7.26365400e-03
29247 9.17532200e-01 1.59269750e+00 7.26395700e-03
29248 9.17572800e-01 1.59269530e+00 7.26442600e-03
29249 9.17613400e-01 1.59269370e+00 7.26492400e-03
29250 9.17654000e-01 1.59269220e+00 7.26526600e-03
29251 9.17694600e-01 1.59269100e+00 7.26530000e-03
29252 9.17735200e-01 1.59268970e+00 7.26496300e-03
29253 9.17775800e-01 1.59268820e+00 7.26431200e-03
29254 9.17816400e-01 1.59268630e+00 7.26353900e-03
29255 9.17857000e-01 1.59268400e+00 7.26291700e-03
29256 9.17897700e-01 1.59268160e+00 7.26266400e-03
29257 9.17938300e-01 1.59267890e+00 7.26280200e-03
29258 9.17978900e-01 1.59267670e+00 7.26317900e-03
29259 9.18019600e-01 1.59267470e+00 7.26361600e-03
29260 9.18060200e-01 1.59267290e+00 7.26404500e-03
29261 9.18100800e-01 1.59267120e+00 7.26447300e-03
29262 9.18141500e-01 1.59266980e+00 7.26482800e-03
29263 9.18182100e-01 1.59266860e+00 7.26493500e-03
29264 9.18222800e-01 1.59266730e+00 7.26466700e-03
29265 9.18263400e-01 1.59266590e+00 7.26412100e-03
29266 9.18304100e-01 1.59266390e+00 7.26359300e-03
29267 9.18344700e-01 1.59266200e+00 7.26331700e-03
29268 9.18385400e-01 1.59266010e+00 7.26328000e-03
29269 9.18426100e-01 1.59265840e+00 7.26324500e-03
29270 9.18466700e-01 1.59265680e+00 7.26298700e-03
29271 9.18507400e-01 1.59265510e+00 7.26249800e-03
29272 9.18548100e-01 1.59265320e+00 7.26194800e-03
29273 9.18588800e-01 1.59265110e+00 7.26153200e-03
29274 9.18629500e-01 1.59264900e+00 7.26132000e-03
29275 9.18670100e-01 1.59264670e+00 7.26124800e-03
29276 9.18710800e-01 1.59264470e+00 7.26121500e-03
29277 9.18751500e-01 1.59264270e+00 7.26117500e-03
29278 9.18792200e-01 1.59264070e+00 7.26114300e-03
29279 9.18832900e-01 1.59263880e+00 7.26115300e-03
29280 9.18873600e-01 1.59263690e+00 7.26119300e-03
29281 9.18914300e-01 1.59263510e+00 7.26120100e-03
29282 9.18955100e-01 1.59263330e+00 7.26112100e-03
29283 9.18995800e-01 1.59263160e+00 7.26094800e-03
29284 9.19036500e-01 1.59262950e+00 7.26074300e-03
29285 9.19077200e-01 1.59262770e+00 7.26058100e-03
29286 9.19118000e-01 1.59262570e+00 7.26048300e-03
29287 9.19158700e-01 1.59262380e+00 7.26041300e-03
29288 9.19199400e-01 1.59262180e+00 7.26031400e-03
29289 9.19240200e-01 1.59261990e+00 7.26017700e-03
29290 9.19280900e-01 1.59261790e+00 7.26005500e-03
29291 9.19321700e-01 1.59261580e+00 7.26002200e-03
29292 9.19362400e-01 1.59261380e+00 7.26010100e-03
29293 9.19403200e-01 1.59261170e+00 7.26024300e-03
29294 9.19443900e-01 1.59260990e+00 7.26036300e-03
29295 9.19484700e-01 1.59260800e+00 7.26043300e-03
29296 9.19525400e-01 1.59260600e+00 7.26053500e-03
29297 9.19566200e-01 1.59260410e+00 7.26079200e-03
29298 9.19607000e-01 1.59260230e+00 7.26123800e-03
29299 9.19647800e-01 1.59260080e+00 7.26174200e-03
29300 9.19688500e-01 1.59259960e+00 7.26207100e-03
29301 9.19729300e-01 1.59259870e+00 7.26203800e-03
29302 9.19770100e-01 1.59259750e+00 7.26160000e-03
29303 9.19810900e-01 1.59259640e+00 7.26084800e-03
29304 9.19851700e-01 1.59259480e+00 7.25992900e-03
29305 9.19892500e-01 1.59259300e+00 7.25898900e-03
29306 9.19933300e-01 1.59259080e+00 7.25815000e-03
29307 9.19974100e-01 1.59258850e+00 7.25748900e-03
29308 9.20014900e-01 1.59258610e+00 7.25701000e-03
29309 9.20055700e-01 1.59258350e+00 7.25668100e-03
29310 9.20096500e-01 1.59258100e+00 7.25651200e-03
29311 9.20137300e-01 1.59257820e+00 7.25660700e-03
29312 9.20178200e-01 1.59257570e+00 7.25706700e-03
29313 9.20219000e-01 1.59257330e+00 7.25786300e-03
29314 9.20259800e-01 1.59257150e+00 7.25878100e-03
29315 9.20300700e-01 1.59257000e+00 7.25955600e-03
29316 9.20341500e-01 1.59256880e+00 7.26002900e-03
29317 9.20382300e-01 1.59256780e+00 7.26018200e-03
29318 9.20423200e-01 1.59256670e+00 7.26005200e-03
29319 9.20464000e-01 1.59256560e+00 7.25965200e-03
29320 9.20504900e-01 1.59256400e+00 7.25901200e-03
29321 9.20545700e-01 1.59256240e+00 7.25824100e-03
29322 9.20586600e-01 1.59256040e+00 7.25752400e-03
29323 9.20627400e-01 1.59255820e+00 7.25703000e-03
29324 9.20668300e-01 1.59255580e+00 7.25684200e-03
29325 9.20709200e-01 1.59255350e+00 7.25695200e-03
29326 9.20750100e-01 1.59255150e+00 7.25728200e-03
29327 9.20790900e-01 1.59254980e+00 7.25766800e-03
29328 9.20831800e-01 1.59254850e+00 7.25787800e-03
29329 9.20872700e-01 1.59254700e+00 7.25772400e-03
29330 9.20913600e-01 1.59254570e+00 7.25719600e-03
29331 9.20954500e-01 1.59254400e+00 7.25649700e-03
29332 9.20995400e-01 1.59254200e+00 7.25589300e-03
29333 9.21036300e-01 1.59253980e+00 7.25552200e-03
29334 9.21077200e-01 1.59253770e+00 7.25533100e-03
29335 9.21118100e-01 1.59253560e+00 7.25518600e-03
29336 9.21159000e-01 1.59253360e+00 7.25501800e-03
29337 9.21199900e-01 1.59253160e+00 7.25486800e-03
29338 9.21240800e-01 1.59252930e+00 7.25482000e-03
29339 9.21281700e-01 1.59252730e+00 7.25492000e-03
29340 9.21322700e-01 1.59252540e+00 7.25511900e-03
29341 9.21363600e-01 1.59252370e+00 7.25527800e-03
29342 9.21404500e-01 1.59252220e+00 7.25523400e-03
29343 9.21445500e-01 1.59252060e+00 7.25489900e-03
29344 9.21486400e-01 1.59251880e+00 7.25435700e-03
29345 9.21527300e-01 1.59251660e+00 7.25383900e-03
29346 9.21568300e-01 1.59251440e+00 7.25357400e-03
29347 9.21609200e-01 1.59251180e+00 7.25364400e-03
29348 9.21650200e-01 1.59250970e+00 7.25395000e-03
29349 9.21691100e-01 1.59250770e+00 7.25432200e-03
29350 9.21732100e-01 1.59250600e+00 7.25463700e-03
