14.28571429	0.554454	2.3800268	
14.26533524	0.5372043	2.3521755	
14.24501425	0.5207	2.3246491	
14.22475107	0.5054402	2.2977793	
14.20454545	0.4910711	2.2714095	
14.18439716	0.4772947	2.2453535	
14.16430595	0.4644245	2.2198524	
14.14427157	0.4523769	2.1948974	
14.12429379	0.4408048	2.1702332	
14.10437236	0.4298896	2.1460176	
14.08450704	0.4197297	2.1223767	
14.06469761	0.409957	2.0990012	
14.04494382	0.4006575	2.0759737	
14.02524544	0.3920513	2.0535409	
14.00560224	0.3837636	2.0313454	
13.98601399	0.3758128	2.0094056	
13.96648045	0.3684978	1.9880683	
13.94700139	0.3614487	1.9669441	
13.9275766	0.3546698	1.9460347	
13.90820584	0.3484091	1.9256523	
13.88888889	0.3424062	1.9054981	
13.86962552	0.3366322	1.885535	
13.85041551	0.3312639	1.8660026	
13.83125864	0.3261555	1.8467258	
13.8121547	0.3212442	1.8276186	
13.79310345	0.3166515	1.8088585	
13.77410468	0.3123176	1.7903733	
13.75515818	0.3081554	1.7720383	
13.73626374	0.3042453	1.7539777	
13.71742112	0.3005907	1.7362086	
13.69863014	0.2970892	1.7185731	
13.67989056	0.2937877	1.7011478	
13.66120219	0.2907385	1.6840292	
13.6425648	0.2878276	1.6670289	
13.6239782	0.2850764	1.6501828	
13.60544218	0.2825739	1.6336548	
13.58695652	0.280199	1.6172324	
13.56852103	0.2779536	1.6009166	
13.5501355	0.2759525	1.5849278	
13.53179973	0.2740716	1.5690349	
13.51351351	0.2723126	1.5532379	
13.49527665	0.2707636	1.5377135	
13.47708895	0.2693457	1.5223092	
13.4589502	0.2680443	1.506992	
13.44086022	0.2669259	1.4919019	
13.42281879	0.2659484	1.476953	
13.40482574	0.2650842	1.4620842	
13.38688086	0.2643817	1.4474006	
